Date,Product,Market Area,Wholesale Price,Retail Price,Quantity Supplied,County Area
10/19/2021,Water Melon,Naivasha Market,35,50,14000,Nakuru
10/19/2021,Water Melon,Mairo-inya,30,40,5000,Nyandarua
10/19/2021,Water Melon,Ngurubani Market,18,30,15000,Kirinyaga
10/19/2021,Banana (Ripening),Naivasha Market,20,30,8283,Nakuru
10/19/2021,Banana (Ripening),Mairo-inya,40,60,2000,Nyandarua
10/19/2021,Oranges,Naivasha Market,50,70,450,Nakuru
10/19/2021,Oranges,Nkubu,66.67,80,630,Meru
10/19/2021,Oranges,Mairo-inya,50,70,40,Nyandarua
10/19/2021,Mangoes,Naivasha Market,20,30,14950,Nakuru
10/19/2021,Kales/Sukuma Wiki,Maua,13,40,1000,Meru
10/19/2021,Kales/Sukuma Wiki,Naivasha Market,30,50,2800,Nakuru
10/19/2021,Kales/Sukuma Wiki,Mairo-inya,10,20,200,Nyandarua
10/19/2021,Kales/Sukuma Wiki,Ngurubani Market,10,20,600,Kirinyaga
10/19/2021,Spinach,Nakuru Top Market,20,40,200,Nakuru
10/19/2021,Spinach,Naivasha Market,30,50,1700,Nakuru
10/19/2021,Spinach,Mairo-inya,10,20,100,Nyandarua
10/19/2021,Spinach,Ngurubani Market,20,30,450,Kirinyaga
10/19/2021,Banana (Cooking),Nakuru Top Market,30,60,300,Nakuru
10/19/2021,Banana (Cooking),Naivasha Market,20,30,20610,Nakuru
10/19/2021,Banana (Cooking),Mairo-inya,60,80,2000,Nyandarua
10/19/2021,Banana (Cooking),Ngurubani Market,15,25,3500,Kirinyaga
10/21/2021,Dry Maize,Kutus,30,36.97,900,Kirinyaga
10/21/2021,Dry Maize,Nakuru Top Market,25.56,30,90,Nakuru
10/21/2021,Dry Maize,Kagio,30,40,540,Kirinyaga
10/21/2021,White Irish Potatoes,Kagio,15,20,40000,Kirinyaga
10/21/2021,Dry Onions,Kutus,50,70,3500,Kirinyaga
10/21/2021,Dry Onions,Kagio,53.75,60,32000,Kirinyaga
10/21/2021,Water Melon,Kutus,24.2,33.88,3580,Kirinyaga
10/21/2021,Water Melon,Kagio,22,40,100000,Kirinyaga
10/21/2021,Banana (Ripening),Kagio,16.67,20,15000,Kirinyaga
10/21/2021,Oranges,Kutus,1.4,100,1350,Kirinyaga
10/21/2021,Oranges,Kagio,70,80,600,Kirinyaga
10/21/2021,Kales/Sukuma Wiki,Kutus,15,25,1000,Kirinyaga
10/21/2021,Kales/Sukuma Wiki,Kagio,15,20,2170,Kirinyaga
10/21/2021,Spinach,Kutus,15,25,800,Kirinyaga
10/21/2021,Spinach,Kagio,25,30,1960,Kirinyaga
10/21/2021,Banana (Cooking),Kutus,10,25,19500,Kirinyaga
10/21/2021,Banana (Cooking),Kagio,10,12.5,50000,Kirinyaga
10/22/2021,Dry Maize,Ngurubani Market,25,31,4000,Kirinyaga
10/22/2021,Dry Maize,Nakuru Wakulima,400,45,180,Nakuru
10/22/2021,Dry Maize,Nakuru Wakulima,28.89,35,1530,Nakuru
10/22/2021,Dry Maize,Nakuru Wakulima,136,150,0,Nakuru
10/22/2021,Dry Maize,Gakoromone,33.33,40,6000,Meru
10/22/2021,Dry Maize,Soko mpya,80,70,600,Nyandarua
10/22/2021,White Irish Potatoes,Ngurubani Market,10,13.89,20000,Kirinyaga
10/22/2021,White Irish Potatoes,Nakuru Wakulima,28,35,7500,Nakuru
10/22/2021,Dry Onions,Ngurubani Market,40,55,3000,Kirinyaga
10/22/2021,Dry Onions,Naivasha Market,60,70,6400,Nakuru
10/22/2021,Dry Onions,Nakuru Wakulima,60,70,3000,Nakuru
10/22/2021,Dry Onions,Gakoromone,60,70,500,Meru
10/22/2021,Water Melon,Ngurubani Market,20,30,15000,Kirinyaga
10/22/2021,Water Melon,Naivasha Market,35,50,2000,Nakuru
10/22/2021,Water Melon,Gakoromone,20,25,5000,Meru
10/22/2021,Banana (Ripening),Naivasha Market,30,40,8300,Nakuru
10/22/2021,Oranges,Naivasha Market,50,70,2400,Nakuru
10/22/2021,Oranges,Gakoromone,33.71,100,3000,Meru
10/22/2021,Oranges,Soko mpya,100,150,3000,Nyandarua
10/22/2021,Mangoes,Naivasha Market,30,40,7000,Nakuru
10/22/2021,Mangoes,Soko mpya,20,30,300,Nyandarua
10/22/2021,Kales/Sukuma Wiki,Ngurubani Market,10,20,600,Kirinyaga
10/22/2021,Kales/Sukuma Wiki,Naivasha Market,30,50,1500,Nakuru
10/22/2021,Kales/Sukuma Wiki,Soko mpya,15.56,20,500,Nyandarua
10/22/2021,Spinach,Ngurubani Market,15,20,500,Kirinyaga
10/22/2021,Spinach,Naivasha Market,30,50,1000,Nakuru
10/22/2021,Spinach,Soko mpya,16,20,500,Nyandarua
10/22/2021,Spinach,Nakuru Top Market,50,100,300,Nakuru
10/22/2021,Banana (Cooking),Ngurubani Market,15,25,4000,Kirinyaga
10/22/2021,Banana (Cooking),Naivasha Market,20,40,20950,Nakuru
10/22/2021,Banana (Cooking),Gakoromone,50,70,4500,Meru
10/22/2021,Banana (Cooking),Soko mpya,20,23.33,1000,Nyandarua
10/22/2021,Banana (Cooking),Nakuru Top Market,25,40,400,Nakuru
10/23/2021,White Irish Potatoes,Ol-Kalou,10,14.71,1800,Nyandarua
10/23/2021,White Irish Potatoes,Mairo-inya,20,30,3000,Nyandarua
10/23/2021,Dry Onions,Ol-Kalou,30,60,3500,Nyandarua
10/23/2021,Dry Onions,Mairo-inya,40,50,500,Nyandarua
10/23/2021,Dry Onions,Makutano Kirinyaga,55,70,5000,Kirinyaga
10/23/2021,Water Melon,Ol-Kalou,28,35,1500,Nyandarua
10/23/2021,Water Melon,Makutano Kirinyaga,25,35,4500,Kirinyaga
10/23/2021,Oranges,Ol-Kalou,60,80,500,Nyandarua
10/23/2021,Kales/Sukuma Wiki,Ol-Kalou,13,20,500,Nyandarua
10/23/2021,Kales/Sukuma Wiki,Mairo-inya,10,15,60,Nyandarua
10/23/2021,Spinach,Ol-Kalou,13,20,500,Nyandarua
10/23/2021,Spinach,Mairo-inya,10,20,50,Nyandarua
10/23/2021,Banana (Cooking),Ol-Kalou,10,20,2000,Nyandarua
10/23/2021,Banana (Cooking),Mairo-inya,60,80,2000,Nyandarua
10/23/2021,Banana (Cooking),Makutano Kirinyaga,20,30,3000,Kirinyaga
10/24/2021,Dry Maize,Kasuku,33,40,90,Nyandarua
10/24/2021,Dry Onions,Kasuku,50,70,2000,Nyandarua
10/24/2021,Water Melon,Kasuku,45,60,800,Nyandarua
10/24/2021,Banana (Ripening),Kasuku,30,40,2000,Nyandarua
10/24/2021,Oranges,Kasuku,80,100,500,Nyandarua
10/24/2021,Kales/Sukuma Wiki,Kasuku,10,15,250,Nyandarua
10/24/2021,Spinach,Kasuku,10,20,400,Nyandarua
10/24/2021,Banana (Cooking),Kasuku,30,50,800,Nyandarua
10/25/2021,Dry Maize,Nakuru Wakulima,40,45,270,Nakuru
10/25/2021,Dry Maize,Nakuru Wakulima,28.89,35,9000,Nakuru
10/25/2021,Dry Maize,Nakuru Wakulima,136,150,1250,Nakuru
10/25/2021,Dry Maize,Kutus,30,35.62,9000,Kirinyaga
10/25/2021,White Irish Potatoes,Nakuru Top Market,40,50,500,Nakuru
10/25/2021,White Irish Potatoes,Nakuru Wakulima,28,35,4000,Nakuru
10/25/2021,Dry Onions,Nakuru Wakulima,60,70,3500,Nakuru
10/25/2021,Dry Onions,Kagio,53.75,60,3200,Kirinyaga
10/25/2021,Dry Onions,Kutus,50,70,2800,Kirinyaga
10/25/2021,Water Melon,Kagio,20,40,80000,Kirinyaga
10/25/2021,Water Melon,Kutus,25,48.39,4200,Kirinyaga
10/25/2021,Banana (Ripening),Kagio,13.33,17.3,37500,Kirinyaga
10/25/2021,Oranges,Kagio,70,80,500,Kirinyaga
10/25/2021,Oranges,Kutus,70,100,1600,Kirinyaga
10/25/2021,Kales/Sukuma Wiki,Kagio,25,30,2100,Kirinyaga
10/25/2021,Kales/Sukuma Wiki,Kutus,15,20,1050,Kirinyaga
10/25/2021,Spinach,Kagio,25,30,1750,Kirinyaga
10/25/2021,Spinach,Kutus,20,25,850,Kirinyaga
10/25/2021,Banana (Cooking),Kagio,10,12.5,50000,Kirinyaga
10/25/2021,Banana (Cooking),Kutus,10,17.86,19500,Kirinyaga
10/26/2021,Dry Maize,Ngurubani Market,25,31,4000,Kirinyaga
10/26/2021,Dry Maize,Maua,33.33,40,6300,Meru
10/26/2021,Dry Maize,Nakuru Wakulima,40,45,180,Nakuru
10/26/2021,Dry Maize,Nakuru Wakulima,28.89,35,0,Nakuru
10/26/2021,Dry Maize,Nakuru Wakulima,136,150,0,Nakuru
10/26/2021,White Irish Potatoes,Ngurubani Market,10,12.5,20000,Kirinyaga
10/26/2021,White Irish Potatoes,Maua,22,50,8000,Meru
10/26/2021,White Irish Potatoes,Nakuru Wakulima,28,70,6650,Nakuru
10/26/2021,Dry Onions,Ngurubani Market,40,50,4000,Kirinyaga
10/26/2021,Dry Onions,Maua,50,60,4000,Meru
10/26/2021,Dry Onions,Nakuru Wakulima,60,70,0,Nakuru
10/26/2021,Water Melon,Nakuru Top Market,50,120,300,Nakuru
10/26/2021,Banana (Ripening),Nakuru Top Market,29.17,70,250,Nakuru
10/26/2021,Oranges,Nakuru Top Market,80,120,100,Nakuru
10/26/2021,Mangoes,Nakuru Top Market,30,60,300,Nakuru
10/26/2021,Kales/Sukuma Wiki,Ngurubani Market,10,20,600,Kirinyaga
10/26/2021,Spinach,Ngurubani Market,18,25,500,Kirinyaga
10/26/2021,Banana (Cooking),Ngurubani Market,20,25,3000,Kirinyaga
10/27/2021,Dry Maize,Nakuru Wakulima,40,50,0,Nakuru
10/27/2021,Dry Maize,Nakuru Wakulima,28.89,35,9000,Nakuru
10/27/2021,Dry Maize,Nakuru Wakulima,136,150,0,Nakuru
10/27/2021,Dry Maize,Kangeta,33.33,35,900,Meru
10/27/2021,Dry Maize,Soko mpya,35,40,900,Nyandarua
10/27/2021,White Irish Potatoes,Nakuru Wakulima,28,35,6650,Nakuru
10/27/2021,White Irish Potatoes,Kangeta,19,30,20000,Meru
10/27/2021,White Irish Potatoes,Nairobi Wakulima,22,40,68000,Nairobi
10/27/2021,White Irish Potatoes,Ol-Kalou,10,14.71,1500,Nyandarua
10/27/2021,Dry Onions,Nakuru Wakulima,60,70,0,Nakuru
10/27/2021,Dry Onions,Soko mpya,70,80,600,Nyandarua
10/27/2021,Dry Onions,Kangeta,60,65,1000,Meru
10/27/2021,Dry Onions,Ol-Kalou,30,60,3500,Nyandarua
10/27/2021,Dry Onions,Engineer,70,105,5000,Nyandarua
10/27/2021,Water Melon,Soko mpya,37.5,50,500,Nyandarua
10/27/2021,Water Melon,Kangeta,40,50,350,Meru
10/27/2021,Water Melon,Ol-Kalou,28,35,1200,Nyandarua
10/27/2021,Water Melon,Engineer,66.67,100,2000,Nyandarua
10/27/2021,Banana (Ripening),Kangeta,20,25,800,Meru
10/27/2021,Banana (Ripening),Engineer,40,60,4000,Nyandarua
10/27/2021,Oranges,Soko mpya,100,150,1000,Nyandarua
10/27/2021,Oranges,Kangeta,46.6,70,200,Meru
10/27/2021,Oranges,Ol-Kalou,60,80,1200,Nyandarua
10/27/2021,Oranges,Engineer,50,70,2000,Nyandarua
10/27/2021,Mangoes,Soko mpya,20,30,500,Nyandarua
10/27/2021,Kales/Sukuma Wiki,Kangeta,25,30,450,Meru
10/27/2021,Kales/Sukuma Wiki,Soko mpya,13.33,20,450,Nyandarua
10/27/2021,Kales/Sukuma Wiki,Ol-Kalou,13,20,500,Nyandarua
10/27/2021,Spinach,Kangeta,25,30,300,Meru
10/27/2021,Spinach,Soko mpya,15,20,300,Nyandarua
10/27/2021,Spinach,Ol-Kalou,13,20,500,Nyandarua
10/27/2021,Banana (Cooking),Kangeta,4.5,25,400,Meru
10/27/2021,Banana (Cooking),Ol-Kalou,10,20,3000,Nyandarua
10/27/2021,Banana (Cooking),Engineer,13.64,400,3000,Nyandarua
10/28/2021,Dry Maize,Kutus,31.11,36.2,7200,Kirinyaga
10/28/2021,White Irish Potatoes,Kagio,15,20,48000,Kirinyaga
10/28/2021,Dry Onions,Kutus,50,70,3200,Kirinyaga
10/28/2021,Dry Onions,Kagio,53.75,60,40000,Kirinyaga
10/28/2021,Water Melon,Kutus,20,32.49,6500,Kirinyaga
10/28/2021,Water Melon,Kagio,18,40,100000,Kirinyaga
10/28/2021,Banana (Ripening),Kagio,16.67,20,30000,Kirinyaga
10/28/2021,Oranges,Kutus,40,50,1500,Kirinyaga
10/28/2021,Oranges,Kagio,70,80,500,Kirinyaga
10/28/2021,Kales/Sukuma Wiki,Kutus,10,15,1450,Kirinyaga
10/28/2021,Kales/Sukuma Wiki,Kagio,20,25,2170,Kirinyaga
10/28/2021,Spinach,Kutus,15,20,1000,Kirinyaga
10/28/2021,Spinach,Kagio,20,25,2450,Kirinyaga
10/28/2021,Banana (Cooking),Kutus,10,17.81,21800,Kirinyaga
10/28/2021,Banana (Cooking),Kagio,10,12.5,40000,Kirinyaga
10/29/2021,Dry Maize,Ngurubani Market,25,31,4000,Kirinyaga
10/29/2021,Dry Maize,Nakuru Wakulima,50,60,2250,Nakuru
10/29/2021,Dry Maize,Nakuru Wakulima,28.89,35,0,Nakuru
10/29/2021,Dry Maize,Nakuru Wakulima,136,150,1125,Nakuru
10/29/2021,White Irish Potatoes,Ngurubani Market,11,15.56,20000,Kirinyaga
10/29/2021,White Irish Potatoes,Nakuru Wakulima,28,35,7250,Nakuru
10/29/2021,White Irish Potatoes,Naivasha Market,30,50,8400,Nakuru
10/29/2021,White Irish Potatoes,Mairo-inya,20,30,4000,Nyandarua
10/29/2021,White Irish Potatoes,Mairo-inya,20,30,3000,Nyandarua
10/29/2021,Dry Onions,Ngurubani Market,50,60,2500,Kirinyaga
10/29/2021,Dry Onions,Nakuru Wakulima,60,70,0,Nakuru
10/29/2021,Dry Onions,Naivasha Market,60,70,2400,Nakuru
10/29/2021,Dry Onions,Nairobi Wakulima,28.26,50,10500,Nairobi
10/29/2021,Dry Onions,Mairo-inya,40,60,3000,Nyandarua
10/29/2021,Dry Onions,Soko mpya,80,100,2000,Nyandarua
10/29/2021,Water Melon,Ngurubani Market,18,30,8000,Kirinyaga
10/29/2021,Water Melon,Naivasha Market,35,50,7000,Nakuru
10/29/2021,Banana (Ripening),Mairo-inya,40,60,4000,Nyandarua
10/29/2021,Oranges,Mairo-inya,50,70,40,Nyandarua
10/29/2021,Oranges,Soko mpya,100,150,10000,Nyandarua
10/29/2021,Mangoes,Soko mpya,50,80,500,Nyandarua
10/29/2021,Kales/Sukuma Wiki,Ngurubani Market,12,20,500,Kirinyaga
10/29/2021,Kales/Sukuma Wiki,Nakuru Top Market,30,50,200,Nakuru
10/29/2021,Kales/Sukuma Wiki,Naivasha Market,30,50,2000,Nakuru
10/29/2021,Kales/Sukuma Wiki,Mairo-inya,10,20,50,Nyandarua
10/29/2021,Kales/Sukuma Wiki,Soko mpya,13.33,20,600,Nyandarua
10/29/2021,Spinach,Ngurubani Market,15,25,300,Kirinyaga
10/29/2021,Spinach,Nakuru Top Market,30,50,200,Nakuru
10/29/2021,Spinach,Naivasha Market,30,50,800,Nakuru
10/29/2021,Spinach,Mairo-inya,10,20,50,Nyandarua
10/29/2021,Spinach,Soko mpya,15.56,30,3000,Nyandarua
10/29/2021,Banana (Cooking),Ngurubani Market,17.5,25,4000,Kirinyaga
10/29/2021,Banana (Cooking),Nakuru Top Market,30,60,300,Nakuru
10/29/2021,Banana (Cooking),Naivasha Market,20,40,11460,Nakuru
10/29/2021,Banana (Cooking),Mairo-inya,60,80,3000,Nyandarua
10/29/2021,Banana (Cooking),Soko mpya,8.33,11.67,3000,Nyandarua
10/30/2021,White Irish Potatoes,Ol-Kalou,10,14.71,1500,Nyandarua
10/30/2021,Dry Onions,Makutano Kirinyaga,50,60,5000,Kirinyaga
10/30/2021,Dry Onions,Ol-Kalou,30,60,3500,Nyandarua
10/30/2021,Water Melon,Ol-Kalou,28,35,1200,Nyandarua
10/30/2021,Oranges,Ol-Kalou,60,80,1200,Nyandarua
10/30/2021,Kales/Sukuma Wiki,Ol-Kalou,13,20,600,Nyandarua
10/30/2021,Spinach,Makutano Kirinyaga,25,40,1500,Kirinyaga
10/30/2021,Spinach,Ol-Kalou,13,20,500,Nyandarua
10/30/2021,Banana (Cooking),Makutano Kirinyaga,20,40,3000,Kirinyaga
10/30/2021,Banana (Cooking),Ol-Kalou,10,20,2000,Nyandarua
10/31/2021,Dry Maize,Kasuku,33,40,90,Nyandarua
10/31/2021,Dry Onions,Kasuku,50,70,2500,Nyandarua
10/31/2021,Water Melon,Kasuku,40,60,500,Nyandarua
10/31/2021,Banana (Ripening),Kasuku,30,40,2000,Nyandarua
10/31/2021,Oranges,Kasuku,80,100,200,Nyandarua
10/31/2021,Kales/Sukuma Wiki,Kasuku,5,10,200,Nyandarua
10/31/2021,Spinach,Kasuku,10,20,300,Nyandarua
10/31/2021,Banana (Cooking),Kasuku,30,50,1300,Nyandarua
11/1/2021,Dry Maize,Nakuru Wakulima,50,60,0,Nakuru
11/1/2021,Dry Maize,Nakuru Wakulima,28.89,35,0,Nakuru
11/1/2021,Dry Maize,Nakuru Wakulima,136,150,0,Nakuru
11/1/2021,Dry Maize,Kutus,30,34.63,9000,Kirinyaga
11/1/2021,White Irish Potatoes,Nakuru Wakulima,28,35,5000,Nakuru
11/1/2021,White Irish Potatoes,Kagio,15,20,48000,Kirinyaga
11/1/2021,Dry Onions,Kerugoya,30,80,2500,Kirinyaga
11/1/2021,Dry Onions,Nakuru Wakulima,60,70,3500,Nakuru
11/1/2021,Dry Onions,Kutus,50,70,3200,Kirinyaga
11/1/2021,Dry Onions,Kagio,53.75,60,40000,Kirinyaga
11/1/2021,Water Melon,Kutus,20,36.45,6500,Kirinyaga
11/1/2021,Water Melon,Kagio,18,40,140000,Kirinyaga
11/1/2021,Banana (Ripening),Kagio,16.67,16.7,37500,Kirinyaga
11/1/2021,Oranges,Kutus,70,88.57,1200,Kirinyaga
11/1/2021,Oranges,Kagio,60,70,900,Kirinyaga
11/1/2021,Mangoes,Kagio,12.5,20,3000,Kirinyaga
11/1/2021,Kales/Sukuma Wiki,Kutus,10,20,2000,Kirinyaga
11/1/2021,Kales/Sukuma Wiki,Kagio,25,30,1960,Kirinyaga
11/1/2021,Spinach,Kerugoya,25,50,1000,Kirinyaga
11/1/2021,Spinach,Kutus,20,25,300,Kirinyaga
11/1/2021,Spinach,Kagio,25,30,1750,Kirinyaga
11/1/2021,Banana (Cooking),Kutus,10,17.96,18600,Kirinyaga
11/1/2021,Banana (Cooking),Kagio,12.5,15,40000,Kirinyaga
11/2/2021,Dry Maize,Ngurubani Market,33.33,38,3850,Kirinyaga
11/2/2021,Dry Maize,Maua,33.33,40,7200,Meru
11/2/2021,Dry Maize,Nakuru Top Market,25.56,30,270,Nakuru
11/2/2021,Dry Maize,Nakuru Wakulima,4500,60,0,Nakuru
11/2/2021,Dry Maize,Nakuru Wakulima,28.89,35,5400,Nakuru
11/2/2021,Dry Maize,Nakuru Wakulima,136,150,0,Nakuru
11/2/2021,Dry Maize,Nkubu,31.11,35,3150,Meru
11/2/2021,White Irish Potatoes,Ngurubani Market,9.6,12.5,22250,Kirinyaga
11/2/2021,White Irish Potatoes,Maua,24,40,22000,Meru
11/2/2021,White Irish Potatoes,Nakuru Wakulima,36,40,3500,Nakuru
11/2/2021,White Irish Potatoes,Nkubu,36,50,3750,Meru
11/2/2021,White Irish Potatoes,Mairo-inya,20,30,5000,Nyandarua
11/2/2021,Dry Onions,Ngurubani Market,40,50,4000,Kirinyaga
11/2/2021,Dry Onions,Maua,60,70,4000,Meru
11/2/2021,Dry Onions,Nakuru Wakulima,60,70,0,Nakuru
11/2/2021,Dry Onions,Nkubu,50,70,2400,Meru
11/2/2021,Dry Onions,Mairo-inya,40,60,1000,Nyandarua
11/2/2021,Water Melon,Mairo-inya,30,40,10000,Nyandarua
11/2/2021,Banana (Ripening),Mairo-inya,40,60,4000,Nyandarua
11/2/2021,Oranges,Nkubu,33.33,70,2700,Meru
11/2/2021,Mangoes,Nakuru Wakulima,17.14,30,0,Nakuru
11/2/2021,Mangoes,Nakuru Wakulima,31.43,60,0,Nakuru
11/2/2021,Mangoes,Nkubu,33.33,50,3150,Meru
11/2/2021,Mangoes,Mairo-inya,30,40,20,Nyandarua
11/2/2021,Kales/Sukuma Wiki,Maua,10,30,600,Meru
11/2/2021,Kales/Sukuma Wiki,Mairo-inya,10,20,60,Nyandarua
11/2/2021,Spinach,Ngurubani Market,15,20,550,Kirinyaga
11/2/2021,Spinach,Mairo-inya,10,20,40,Nyandarua
11/2/2021,Banana (Cooking),Ngurubani Market,16,30,3250,Kirinyaga
11/2/2021,Banana (Cooking),Mairo-inya,60,80,3000,Nyandarua
11/3/2021,Dry Maize,Molo,28.89,32.22,3800,Nakuru
11/3/2021,Dry Maize,Nakuru Top Market,25,30,90,Nakuru
11/3/2021,Dry Maize,Nyamakima,31,40,50000,Nairobi
11/3/2021,Dry Maize,Kangeta,33.33,35,990,Meru
11/3/2021,Dry Maize,Nakuru Wakulima,45,50,0,Nakuru
11/3/2021,Dry Maize,Nakuru Wakulima,28.89,35,2070,Nakuru
11/3/2021,Dry Maize,Nakuru Wakulima,136,150,0,Nakuru
11/3/2021,Dry Maize,Engineer,31.11,50,2000,Nyandarua
11/3/2021,White Irish Potatoes,Molo,16,20,3800,Nakuru
11/3/2021,White Irish Potatoes,Nakuru Top Market,40,60,500,Nakuru
11/3/2021,White Irish Potatoes,Ol-Kalou,12,17.65,2000,Nyandarua
11/3/2021,White Irish Potatoes,Nakuru Wakulima,36,40,5750,Nakuru
11/3/2021,White Irish Potatoes,Kangeta,24,30,12750,Meru
11/3/2021,White Irish Potatoes,Engineer,17.65,20.59,5000,Nyandarua
11/3/2021,Dry Onions,Molo,80,100,580,Nakuru
11/3/2021,Dry Onions,Ol-Kalou,50,60,3000,Nyandarua
11/3/2021,Dry Onions,Nakuru Wakulima,60,70,0,Nakuru
11/3/2021,Dry Onions,Kangeta,60,65,1200,Meru
11/3/2021,Dry Onions,Soko mpya,60,70,1000,Nyandarua
11/3/2021,Dry Onions,Engineer,70,155,1000,Nyandarua
11/3/2021,Water Melon,Molo,60,80,400,Nakuru
11/3/2021,Water Melon,Ol-Kalou,28,35,1200,Nyandarua
11/3/2021,Water Melon,Kangeta,40,50,400,Meru
11/3/2021,Water Melon,Soko mpya,37.5,50,600,Nyandarua
11/3/2021,Water Melon,Engineer,66.67,100,3000,Nyandarua
11/3/2021,Banana (Ripening),Kangeta,20,25,600,Meru
11/3/2021,Banana (Ripening),Soko mpya,30,40,800,Nyandarua
11/3/2021,Oranges,Ol-Kalou,60,80,900,Nyandarua
11/3/2021,Oranges,Kangeta,64,80,180,Meru
11/3/2021,Oranges,Engineer,100,120,1000,Nyandarua
11/3/2021,Mangoes,Molo,30,50,5000,Nakuru
11/3/2021,Mangoes,Molo,0.03,60,3500,Nakuru
11/3/2021,Mangoes,Kangeta,30.33,50,200,Meru
11/3/2021,Mangoes,Nakuru Wakulima,31.43,60,0,Nakuru
11/3/2021,Mangoes,Soko mpya,50,60,250,Nyandarua
11/3/2021,Kales/Sukuma Wiki,Molo,0.05,30,200,Nakuru
11/3/2021,Kales/Sukuma Wiki,Ol-Kalou,13,20,500,Nyandarua
11/3/2021,Kales/Sukuma Wiki,Kangeta,20,30,450,Meru
11/3/2021,Spinach,Molo,20,30,200,Nakuru
11/3/2021,Spinach,Ol-Kalou,13,10,500,Nyandarua
11/3/2021,Spinach,Kangeta,25,35,350,Meru
11/3/2021,Banana (Cooking),Molo,20,25,1850,Nakuru
11/3/2021,Banana (Cooking),Ol-Kalou,10,20,3000,Nyandarua
11/3/2021,Banana (Cooking),Nakuru Top Market,30,60,100,Nakuru
11/3/2021,Banana (Cooking),Kangeta,22.5,25,350,Meru
11/3/2021,Banana (Cooking),Soko mpya,15,30,600,Nyandarua
11/3/2021,Banana (Cooking),Engineer,18.18,40,3000,Nyandarua
11/4/2021,Dry Maize,Kutus,30,32.26,6300,Kirinyaga
11/4/2021,White Irish Potatoes,Kagio,20,24,32000,Kirinyaga
11/4/2021,White Irish Potatoes,Nakuru Top Market,44,50,200,Nakuru
11/4/2021,Dry Onions,Kutus,50,60,2500,Kirinyaga
11/4/2021,Dry Onions,Kagio,53.75,60,44000,Kirinyaga
11/4/2021,Water Melon,Kutus,20,35.21,3200,Kirinyaga
11/4/2021,Water Melon,Kagio,25,40,100000,Kirinyaga
11/4/2021,Banana (Ripening),Kagio,16.67,20,30000,Kirinyaga
11/4/2021,Oranges,Kutus,44,55,3350,Kirinyaga
11/4/2021,Oranges,Kagio,50,60,800,Kirinyaga
11/4/2021,Mangoes,Kagio,10,15,2400,Kirinyaga
11/4/2021,Kales/Sukuma Wiki,Kutus,20,25,750,Kirinyaga
11/4/2021,Kales/Sukuma Wiki,Kagio,20,25,2240,Kirinyaga
11/4/2021,Spinach,Kutus,25,30,400,Kirinyaga
11/4/2021,Spinach,Kagio,25,35,1960,Kirinyaga
11/4/2021,Banana (Cooking),Kutus,0.05,17.84,24500,Kirinyaga
11/4/2021,Banana (Cooking),Kagio,12.5,15,40000,Kirinyaga
11/5/2021,Dry Maize,Bahati,30,40,500,Nakuru
11/5/2021,Dry Maize,Bahati,100,140,50,Nakuru
11/5/2021,Dry Maize,Ngurubani Market,26.67,31,3500,Kirinyaga
11/5/2021,Dry Maize,Nakuru Wakulima,40,50,9000,Nakuru
11/5/2021,Dry Maize,Nakuru Wakulima,28.89,35,1800,Nakuru
11/5/2021,Dry Maize,Nakuru Wakulima,136,150,1175,Nakuru
11/5/2021,Dry Maize,Gakoromone,33.33,40,6000,Meru
11/5/2021,Dry Maize,Soko mpya,70,80,900,Nyandarua
11/5/2021,Dry Maize,Nakuru Top Market,24.44,30,270,Nakuru
11/5/2021,White Irish Potatoes,Bahati,10,20,2000,Nakuru
11/5/2021,White Irish Potatoes,Ngurubani Market,11,13.89,20000,Kirinyaga
11/5/2021,White Irish Potatoes,Nakuru Wakulima,36,40,5750,Nakuru
11/5/2021,White Irish Potatoes,Mairo-inya,25,35,5000,Nyandarua
11/5/2021,Dry Onions,Bahati,60,100,1500,Nakuru
11/5/2021,Dry Onions,Ngurubani Market,50,60,2500,Kirinyaga
11/5/2021,Dry Onions,Nakuru Wakulima,60,70,3500,Nakuru
11/5/2021,Dry Onions,Gakoromone,40,60,4000,Meru
11/5/2021,Dry Onions,Soko mpya,60,70,2000,Nyandarua
11/5/2021,Dry Onions,Mairo-inya,40,50,700,Nyandarua
11/5/2021,Water Melon,Bahati,35,50,2000,Nakuru
11/5/2021,Water Melon,Ngurubani Market,20,30,15000,Kirinyaga
11/5/2021,Water Melon,Gakoromone,40,60,5000,Meru
11/5/2021,Water Melon,Mairo-inya,20,30,10000,Nyandarua
11/5/2021,Water Melon,Soko mpya,37.5,50,3000,Nyandarua
11/5/2021,Banana (Ripening),Mairo-inya,40,60,2000,Nyandarua
11/5/2021,Banana (Ripening),Soko mpya,13.33,140,1000,Nyandarua
11/5/2021,Oranges,Bahati,50,100,300,Nakuru
11/5/2021,Oranges,Gakoromone,33.71,100,3000,Meru
11/5/2021,Oranges,Soko mpya,50,60,2500,Nyandarua
11/5/2021,Mangoes,Bahati,20,50,300,Nakuru
11/5/2021,Mangoes,Bahati,40,100,200,Nakuru
11/5/2021,Mangoes,Nakuru Wakulima,31.43,60,2275,Nakuru
11/5/2021,Mangoes,Soko mpya,16,20,2000,Nyandarua
11/5/2021,Kales/Sukuma Wiki,Bahati,10,20,500,Nakuru
